date,gpr_index
1993-04-12,140.86
1993-04-13,134.46
1993-04-14,138.53
1993-04-15,139.88
1993-04-16,111.4
1993-04-17,133.84
1993-04-18,86.44
1993-04-19,146.08
1993-04-20,123.94
1993-04-21,89.21
1993-04-22,101.22
1993-04-23,86.91
1993-04-24,108.88
1993-04-25,98.88
1993-04-26,123.28
1993-04-27,132.65
1993-04-28,110.42
1993-04-29,108.97
1993-04-30,133.03
1993-05-01,100.38
1993-05-02,93.58
1993-05-03,143.44
1993-05-04,159.3
1993-05-05,106.49
1993-05-06,127.52
1993-05-07,190.49
1993-05-08,116.82
1993-05-09,82.25
1993-05-10,119.22
1993-05-11,101.64
1993-05-12,113.31
1993-05-13,104.21
1993-05-14,123.55
1993-05-15,92.13
1993-05-16,75.29
1993-05-17,174.13
1993-05-18,140.96
1993-05-19,102.45
1993-05-20,67.67
1993-05-21,71.38
1993-05-22,117.41
1993-05-23,72.88
1993-05-24,128.33
1993-05-25,128.54
1993-05-26,133.88
1993-05-27,67.54
1993-05-28,65.73
1993-05-29,68.84
1993-05-30,91.03
1993-05-31,137.83
1993-06-01,152.11
1993-06-02,42.67
1993-06-03,62.25
1993-06-04,101.83
1993-06-05,152.89
1993-06-06,64.73
1993-06-07,106.86
1993-06-08,92.84
1993-06-09,92.11
1993-06-10,66.57
1993-06-11,80.48
1993-06-12,117.49
1993-06-13,56.37
1993-06-14,69.19
1993-06-15,95.17
1993-06-16,127.41
1993-06-17,99.63
1993-06-18,104.33
1993-06-19,89.97
1993-06-20,70.78
1993-06-21,93.86
1993-06-22,139.15
1993-06-23,146.47
1993-06-24,104.64
1993-06-25,124.61
1993-06-26,153.12
1993-06-27,68.56
1993-06-28,190.78
1993-06-29,169.5
1993-06-30,117.78
1993-07-01,105.79
1993-07-02,136.23
1993-07-03,155.98
1993-07-04,102.45
1993-07-05,143.56
1993-07-06,143.46
1993-07-07,155.54
1993-07-08,100.48
1993-07-09,101.23
1993-07-10,136.92
1993-07-11,133.26
1993-07-12,175.73
1993-07-13,136.68
1993-07-14,132.2
1993-07-15,133.17
1993-07-16,128.21
1993-07-17,162.42
1993-07-18,72.01
1993-07-19,141.84
1993-07-20,145.96
1993-07-21,115.22
1993-07-22,97.43
1993-07-23,112.77
1993-07-24,112.64
1993-07-25,55.33
1993-07-26,132.5
1993-07-27,118.6
1993-07-28,159.41
1993-07-29,118.43
1993-07-30,88.29
1993-07-31,118.62
1993-08-01,72.59
1993-08-02,113.91
1993-08-03,115.94
1993-08-04,101.44
1993-08-05,87.45
1993-08-06,73.53
1993-08-07,91.77
1993-08-08,53.99
1993-08-09,69.79
1993-08-10,116.96
1993-08-11,75.1
1993-08-12,87.0
1993-08-13,91.73
1993-08-14,95.64
1993-08-15,38.61
1993-08-16,114.54
1993-08-17,89.31
1993-08-18,107.24
1993-08-19,91.14
1993-08-20,95.06
1993-08-21,116.86
1993-08-22,68.07
1993-08-23,118.31
1993-08-24,82.3
1993-08-25,139.39
1993-08-26,153.99
1993-08-27,152.34
1993-08-28,120.21
1993-08-29,97.43
1993-08-30,99.46
1993-08-31,48.92
1993-09-01,68.65
1993-09-02,67.26
1993-09-03,105.47
1993-09-04,83.03
1993-09-05,83.67
1993-09-06,80.55
1993-09-07,111.91
1993-09-08,60.01
1993-09-09,103.31
1993-09-10,103.92
1993-09-11,91.9
1993-09-12,66.05
1993-09-13,78.48
1993-09-14,95.08
1993-09-15,64.8
1993-09-16,122.81
1993-09-17,77.66
1993-09-18,83.31
1993-09-19,98.39
1993-09-20,103.0
1993-09-21,89.92
1993-09-22,109.09
1993-09-23,95.87
1993-09-24,74.7
1993-09-25,76.38
1993-09-26,46.1
1993-09-27,84.63
1993-09-28,153.64
1993-09-29,80.71
1993-09-30,81.95
1993-10-01,161.27
1993-10-02,94.18
1993-10-03,55.87
1993-10-04,122.84
1993-10-05,128.97
1993-10-06,89.72
1993-10-07,84.46
1993-10-08,99.35
1993-10-09,106.6
1993-10-10,64.51
1993-10-11,66.17
1993-10-12,129.54
1993-10-13,136.94
1993-10-14,113.22
1993-10-15,98.55
1993-10-16,96.86
1993-10-17,92.11
1993-10-18,117.88
1993-10-19,149.08
1993-10-20,140.8
1993-10-21,87.33
1993-10-22,122.21
1993-10-23,89.53
1993-10-24,99.84
1993-10-25,160.56
1993-10-26,142.75
1993-10-27,101.15
1993-10-28,92.38
1993-10-29,106.75
1993-10-30,76.57
1993-10-31,53.52
1993-11-01,107.79
1993-11-02,77.31
1993-11-03,111.66
1993-11-04,76.34
1993-11-05,65.53
1993-11-06,115.05
1993-11-07,101.26
1993-11-08,92.35
1993-11-09,81.98
1993-11-10,63.78
1993-11-11,96.64
1993-11-12,60.29
1993-11-13,70.23
1993-11-14,53.13
1993-11-15,68.84
1993-11-16,72.63
1993-11-17,121.7
1993-11-18,91.4
1993-11-19,107.98
1993-11-20,62.28
1993-11-21,68.71
1993-11-22,73.79
1993-11-23,93.36
1993-11-24,77.2
1993-11-25,67.24
1993-11-26,72.09
1993-11-27,112.08
1993-11-28,54.3
1993-11-29,80.79
1993-11-30,109.36
1993-12-01,91.24
1993-12-02,47.07
1993-12-03,77.62
1993-12-04,92.44
1993-12-05,57.24
1993-12-06,63.34
1993-12-07,66.19
1993-12-08,125.89
1993-12-09,85.87
1993-12-10,103.42
1993-12-11,65.12
1993-12-12,50.87
1993-12-13,58.87
1993-12-14,108.23
1993-12-15,80.14
1993-12-16,82.18
1993-12-17,104.54
1993-12-18,74.12
1993-12-19,43.22
1993-12-20,91.29
1993-12-21,100.76
1993-12-22,53.76
1993-12-23,75.52
1993-12-24,96.93
1993-12-25,105.5
1993-12-26,90.96
1993-12-27,110.25
1993-12-28,112.29
1993-12-29,73.1
1993-12-30,28.25
1993-12-31,119.33
1994-01-01,82.3
1994-01-02,57.7
1994-01-03,81.35
1994-01-04,108.88
1994-01-05,98.52
1994-01-06,118.06
1994-01-07,109.06
1994-01-08,115.46
1994-01-09,64.77
1994-01-10,81.29
1994-01-11,114.77
1994-01-12,113.44
1994-01-13,84.27
1994-01-14,92.11
1994-01-15,96.13
1994-01-16,62.8
1994-01-17,75.29
1994-01-18,99.01
1994-01-19,81.74
1994-01-20,33.09
1994-01-21,60.16
1994-01-22,72.71
1994-01-23,43.22
1994-01-24,103.89
1994-01-25,100.03
1994-01-26,81.52
1994-01-27,86.82
1994-01-28,94.15
1994-01-29,51.82
1994-01-30,45.5
1994-01-31,91.67
1994-02-01,73.16
1994-02-02,88.66
1994-02-03,87.17
1994-02-04,101.3
1994-02-05,89.3
1994-02-06,98.22
1994-02-07,118.46
1994-02-08,182.71
1994-02-09,133.26
1994-02-10,124.56
1994-02-11,128.04
1994-02-12,96.84
1994-02-13,81.01
1994-02-14,168.3
1994-02-15,147.74
1994-02-16,193.41
1994-02-17,157.13
1994-02-18,112.7
1994-02-19,166.99
1994-02-20,134.17
1994-02-21,161.13
1994-02-22,140.56
1994-02-23,109.29
1994-02-24,114.67
1994-02-25,81.75
1994-02-26,106.48
1994-02-27,78.08
1994-02-28,88.62
1994-03-01,94.43
1994-03-02,112.29
1994-03-03,93.31
1994-03-04,130.89
1994-03-05,107.76
1994-03-06,45.05
1994-03-07,109.61
1994-03-08,105.76
1994-03-09,106.63
1994-03-10,128.32
1994-03-11,112.81
1994-03-12,48.18
1994-03-13,60.56
1994-03-14,71.58
1994-03-15,63.7
1994-03-16,100.49
1994-03-17,85.96
1994-03-18,111.96
1994-03-19,75.38
1994-03-20,127.26
1994-03-21,117.29
1994-03-22,136.33
1994-03-23,112.67
1994-03-24,91.92
1994-03-25,72.23
1994-03-26,68.3
1994-03-27,66.32
1994-03-28,120.77
1994-03-29,53.61
1994-03-30,64.03
1994-03-31,100.27
1994-04-01,94.64
1994-04-02,76.1
1994-04-03,68.4
1994-04-04,68.04
1994-04-05,85.64
1994-04-06,65.03
1994-04-07,65.92
1994-04-08,98.73
1994-04-09,53.56
1994-04-10,60.45
1994-04-11,103.78
1994-04-12,100.15
1994-04-13,87.56
1994-04-14,77.04
1994-04-15,138.91
1994-04-16,80.89
1994-04-17,61.27
1994-04-18,129.4
1994-04-19,107.1
1994-04-20,156.44
1994-04-21,105.41
1994-04-22,156.93
1994-04-23,115.19
1994-04-24,84.94
1994-04-25,129.59
1994-04-26,104.92
1994-04-27,104.08
1994-04-28,87.92
1994-04-29,98.78
1994-04-30,74.16
1994-05-01,65.01
1994-05-02,107.27
1994-05-03,128.86
1994-05-04,129.16
1994-05-05,90.25
1994-05-06,163.79
1994-05-07,91.79
1994-05-08,116.03
1994-05-09,141.31
1994-05-10,120.05
1994-05-11,80.79
1994-05-12,97.52
1994-05-13,137.19
1994-05-14,86.09
1994-05-15,84.4
1994-05-16,106.59
1994-05-17,96.63
1994-05-18,93.17
1994-05-19,69.74
1994-05-20,86.67
1994-05-21,85.78
1994-05-22,87.09
1994-05-23,107.83
1994-05-24,131.77
1994-05-25,125.45
1994-05-26,126.07
1994-05-27,145.64
1994-05-28,88.12
1994-05-29,66.01
1994-05-30,103.84
1994-05-31,107.93
1994-06-01,147.67
1994-06-02,80.71
1994-06-03,132.11
1994-06-04,141.74
1994-06-05,99.91
1994-06-06,87.94
1994-06-07,96.52
1994-06-08,99.16
1994-06-09,115.48
1994-06-10,155.38
1994-06-11,126.62
1994-06-12,98.48
1994-06-13,204.32
1994-06-14,132.06
1994-06-15,159.33
1994-06-16,122.93
1994-06-17,120.09
1994-06-18,148.92
1994-06-19,76.54
1994-06-20,163.99
1994-06-21,140.3
1994-06-22,95.41
1994-06-23,113.68
1994-06-24,159.52
1994-06-25,105.29
1994-06-26,63.7
1994-06-27,149.02
1994-06-28,118.69
1994-06-29,103.07
1994-06-30,73.68
1994-07-01,55.5
1994-07-02,96.91
1994-07-03,69.27
1994-07-04,107.85
1994-07-05,121.6
1994-07-06,149.14
1994-07-07,121.11
1994-07-08,131.05
1994-07-09,97.31
1994-07-10,97.43
1994-07-11,131.63
1994-07-12,72.01
1994-07-13,113.39
1994-07-14,99.89
1994-07-15,77.61
1994-07-16,124.93
1994-07-17,40.86
1994-07-18,110.0
1994-07-19,88.8
1994-07-20,82.91
1994-07-21,72.51
1994-07-22,104.33
1994-07-23,103.52
1994-07-24,59.45
1994-07-25,72.41
1994-07-26,99.02
1994-07-27,128.02
1994-07-28,125.97
1994-07-29,143.7
1994-07-30,137.85
1994-07-31,110.74
1994-08-01,178.69
1994-08-02,119.04
1994-08-03,87.07
1994-08-04,113.22
1994-08-05,143.87
1994-08-06,126.47
1994-08-07,84.44
1994-08-08,134.11
1994-08-09,124.22
1994-08-10,107.11
1994-08-11,90.37
1994-08-12,99.31
1994-08-13,123.0
1994-08-14,79.12
1994-08-15,101.64
1994-08-16,91.1
1994-08-17,79.37
1994-08-18,69.3
1994-08-19,85.12
1994-08-20,111.13
1994-08-21,90.07
1994-08-22,89.02
1994-08-23,58.26
1994-08-24,94.53
1994-08-25,96.45
1994-08-26,85.85
1994-08-27,71.28
1994-08-28,65.92
1994-08-29,122.53
1994-08-30,83.96
1994-08-31,122.69
1994-09-01,92.28
1994-09-02,124.68
1994-09-03,56.63
1994-09-04,78.33
1994-09-05,91.59
1994-09-06,87.52
1994-09-07,75.29
1994-09-08,97.79
1994-09-09,63.32
1994-09-10,74.13
1994-09-11,45.25
1994-09-12,109.58
1994-09-13,114.71
1994-09-14,83.72
1994-09-15,121.86
1994-09-16,92.29
1994-09-17,105.03
1994-09-18,81.79
1994-09-19,143.47
1994-09-20,152.55
1994-09-21,98.21
1994-09-22,107.81
1994-09-23,101.47
1994-09-24,80.5
1994-09-25,77.8
1994-09-26,86.04
1994-09-27,161.85
1994-09-28,123.38
1994-09-29,103.82
1994-09-30,101.27
1994-10-01,51.02
1994-10-02,43.86
1994-10-03,100.89
1994-10-04,68.14
1994-10-05,80.44
1994-10-06,69.08
1994-10-07,59.69
1994-10-08,122.08
1994-10-09,71.24
1994-10-10,159.86
1994-10-11,237.17
1994-10-12,146.67
1994-10-13,103.92
1994-10-14,127.28
1994-10-15,125.79
1994-10-16,72.01
1994-10-17,126.59
1994-10-18,142.17
1994-10-19,122.41
1994-10-20,116.73
1994-10-21,105.79
1994-10-22,85.84
1994-10-23,89.36
1994-10-24,96.91
1994-10-25,81.92
1994-10-26,42.15
1994-10-27,98.74
1994-10-28,81.91
1994-10-29,62.58
1994-10-30,63.53
1994-10-31,74.69
1994-11-01,70.8
1994-11-02,70.64
1994-11-03,44.34
1994-11-04,83.06
1994-11-05,55.14
1994-11-06,56.75
1994-11-07,85.93
1994-11-08,51.64
1994-11-09,60.07
1994-11-10,51.06
1994-11-11,134.99
1994-11-12,143.16
1994-11-13,90.97
1994-11-14,98.81
1994-11-15,137.07
1994-11-16,106.86
1994-11-17,107.29
1994-11-18,91.83
1994-11-19,87.47
1994-11-20,43.3
1994-11-21,118.46
1994-11-22,93.36
1994-11-23,81.84
1994-11-24,90.88
1994-11-25,90.76
1994-11-26,101.49
1994-11-27,72.15
1994-11-28,107.87
1994-11-29,154.16
1994-11-30,95.55
1994-12-01,103.07
1994-12-02,148.38
1994-12-03,119.33
1994-12-04,96.86
1994-12-05,116.61
1994-12-06,119.21
1994-12-07,88.29
1994-12-08,75.35
1994-12-09,77.32
1994-12-10,61.14
1994-12-11,58.66
1994-12-12,109.69
1994-12-13,141.37
1994-12-14,56.32
1994-12-15,95.08
1994-12-16,107.95
1994-12-17,114.09
1994-12-18,49.25
1994-12-19,111.91
1994-12-20,125.56
1994-12-21,100.27
1994-12-22,72.56
1994-12-23,61.2
1994-12-24,93.18
1994-12-25,64.61
1994-12-26,151.0
1994-12-27,140.53
1994-12-28,130.52
1994-12-29,59.37
1994-12-30,92.57
1994-12-31,131.19
1995-01-01,77.21
1995-01-02,69.98
1995-01-03,112.21
1995-01-04,87.29
1995-01-05,98.66
1995-01-06,88.59
1995-01-07,109.74
1995-01-08,38.64
1995-01-09,134.84
1995-01-10,83.41
1995-01-11,101.56
1995-01-12,81.46
1995-01-13,76.55
1995-01-14,71.32
1995-01-15,46.25
1995-01-16,100.65
1995-01-17,69.87
1995-01-18,96.95
1995-01-19,75.29
1995-01-20,68.49
1995-01-21,89.42
1995-01-22,37.26
1995-01-23,84.26
1995-01-24,90.19
1995-01-25,88.39
1995-01-26,47.64
1995-01-27,56.32
1995-01-28,48.12
1995-01-29,39.05
1995-01-30,131.1
1995-01-31,124.62
1995-02-01,76.84
1995-02-02,54.07
1995-02-03,47.48
1995-02-04,38.7
1995-02-05,72.09
1995-02-06,88.22
1995-02-07,83.34
1995-02-08,62.06
1995-02-09,86.7
1995-02-10,102.74
1995-02-11,89.63
1995-02-12,65.09
1995-02-13,82.36
1995-02-14,73.61
1995-02-15,96.86
1995-02-16,78.28
1995-02-17,84.67
1995-02-18,80.6
1995-02-19,90.51
1995-02-20,100.54
1995-02-21,120.23
1995-02-22,94.2
1995-02-23,75.94
1995-02-24,100.27
1995-02-25,72.19
1995-02-26,31.62
1995-02-27,49.63
1995-02-28,65.63
1995-03-01,81.84
1995-03-02,46.45
1995-03-03,54.01
1995-03-04,66.49
1995-03-05,49.81
1995-03-06,112.77
1995-03-07,65.35
1995-03-08,81.49
1995-03-09,92.81
1995-03-10,71.86
1995-03-11,70.56
1995-03-12,49.02
1995-03-13,88.73
1995-03-14,80.24
1995-03-15,99.11
1995-03-16,44.49
1995-03-17,50.68
1995-03-18,69.33
1995-03-19,31.42
1995-03-20,108.46
1995-03-21,138.02
1995-03-22,119.88
1995-03-23,150.57
1995-03-24,136.03
1995-03-25,52.84
1995-03-26,76.96
1995-03-27,91.26
1995-03-28,117.01
1995-03-29,106.12
1995-03-30,80.62
1995-03-31,93.56
1995-04-01,69.01
1995-04-02,55.59
1995-04-03,71.24
1995-04-04,94.41
1995-04-05,119.78
1995-04-06,110.54
1995-04-07,101.7
1995-04-08,86.41
1995-04-09,61.09
1995-04-10,92.13
1995-04-11,67.6
1995-04-12,101.52
1995-04-13,92.11
1995-04-14,99.68
1995-04-15,88.62
1995-04-16,87.57
1995-04-17,142.7
1995-04-18,108.47
1995-04-19,107.89
1995-04-20,166.9
1995-04-21,212.9
1995-04-22,90.08
1995-04-23,106.96
1995-04-24,94.77
1995-04-25,88.63
1995-04-26,92.91
1995-04-27,62.96
1995-04-28,75.37
1995-04-29,128.85
1995-04-30,73.07
1995-05-01,169.67
1995-05-02,124.42
1995-05-03,152.65
1995-05-04,82.28
1995-05-05,88.59
1995-05-06,67.35
1995-05-07,67.88
1995-05-08,104.86
1995-05-09,85.04
1995-05-10,81.24
1995-05-11,91.33
1995-05-12,88.28
1995-05-13,51.82
1995-05-14,53.31
1995-05-15,69.2
1995-05-16,59.72
1995-05-17,76.24
1995-05-18,76.53
1995-05-19,94.64
1995-05-20,60.08
1995-05-21,49.28
1995-05-22,76.1
1995-05-23,89.53
1995-05-24,90.24
1995-05-25,71.16
1995-05-26,74.32
1995-05-27,78.77
1995-05-28,53.03
1995-05-29,102.34
1995-05-30,148.53
1995-05-31,134.88
1995-06-01,159.03
1995-06-02,128.57
1995-06-03,88.96
1995-06-04,80.08
1995-06-05,140.09
1995-06-06,85.44
1995-06-07,111.26
1995-06-08,76.19
1995-06-09,134.63
1995-06-10,100.62
1995-06-11,65.7
1995-06-12,77.24
1995-06-13,103.15
1995-06-14,154.51
1995-06-15,151.89
1995-06-16,136.6
1995-06-17,138.37
1995-06-18,110.3
1995-06-19,138.41
1995-06-20,124.12
1995-06-21,120.73
1995-06-22,136.24
1995-06-23,83.91
1995-06-24,62.03
1995-06-25,79.82
1995-06-26,83.51
1995-06-27,67.68
1995-06-28,58.05
1995-06-29,118.04
1995-06-30,80.7
1995-07-01,91.65
1995-07-02,77.31
1995-07-03,37.95
1995-07-04,118.66
1995-07-05,59.64
1995-07-06,78.18
1995-07-07,87.47
1995-07-08,77.74
1995-07-09,49.1
1995-07-10,104.08
1995-07-11,78.77
1995-07-12,121.6
1995-07-13,89.63
1995-07-14,91.07
1995-07-15,112.14
1995-07-16,103.75
1995-07-17,185.39
1995-07-18,97.43
1995-07-19,134.66
1995-07-20,119.44
1995-07-21,109.91
1995-07-22,110.13
1995-07-23,60.71
1995-07-24,159.64
1995-07-25,141.05
1995-07-26,172.4
1995-07-27,161.79
1995-07-28,134.03
1995-07-29,158.39
1995-07-30,89.34
1995-07-31,158.6
1995-08-01,105.16
1995-08-02,116.3
1995-08-03,103.65
1995-08-04,130.51
1995-08-05,115.22
1995-08-06,96.23
1995-08-07,140.04
1995-08-08,119.41
1995-08-09,126.93
1995-08-10,111.1
1995-08-11,122.54
1995-08-12,99.08
1995-08-13,95.52
1995-08-14,171.95
1995-08-15,119.57
1995-08-16,113.53
1995-08-17,106.22
1995-08-18,164.36
1995-08-19,128.89
1995-08-20,77.99
1995-08-21,96.44
1995-08-22,82.38
1995-08-23,114.96
1995-08-24,71.84
1995-08-25,82.62
1995-08-26,84.94
1995-08-27,74.11
1995-08-28,88.99
1995-08-29,87.66
1995-08-30,116.16
1995-08-31,106.35
1995-09-01,70.09
1995-09-02,66.25
1995-09-03,59.22
1995-09-04,114.98
1995-09-05,105.09
1995-09-06,66.8
1995-09-07,104.33
1995-09-08,80.97
1995-09-09,118.6
1995-09-10,56.66
1995-09-11,101.86
1995-09-12,70.3
1995-09-13,87.65
1995-09-14,75.11
1995-09-15,49.55
1995-09-16,73.13
1995-09-17,42.97
1995-09-18,86.69
1995-09-19,57.11
1995-09-20,91.91
1995-09-21,55.15
1995-09-22,60.67
1995-09-23,81.39
1995-09-24,44.49
1995-09-25,39.18
1995-09-26,89.42
1995-09-27,37.26
1995-09-28,67.97
1995-09-29,60.29
1995-09-30,66.84
1995-10-01,72.21
1995-10-02,80.98
1995-10-03,58.18
1995-10-04,96.72
1995-10-05,48.21
1995-10-06,41.57
1995-10-07,90.14
1995-10-08,61.19
1995-10-09,64.56
1995-10-10,92.32
1995-10-11,73.46
1995-10-12,60.97
1995-10-13,63.7
1995-10-14,92.88
1995-10-15,91.85
1995-10-16,109.47
1995-10-17,60.49
1995-10-18,106.11
1995-10-19,80.56
1995-10-20,63.7
1995-10-21,52.23
1995-10-22,59.46
1995-10-23,23.63
1995-10-24,44.67
1995-10-25,48.01
1995-10-26,66.77
1995-10-27,63.22
1995-10-28,46.49
1995-10-29,58.82
1995-10-30,114.23
1995-10-31,44.67
1995-11-01,49.56
1995-11-02,87.08
1995-11-03,79.9
1995-11-04,23.83
1995-11-05,59.91
1995-11-06,101.72
1995-11-07,94.98
1995-11-08,87.94
1995-11-09,61.95
1995-11-10,72.8
1995-11-11,60.52
1995-11-12,65.6
1995-11-13,141.45
1995-11-14,126.96
1995-11-15,63.56
1995-11-16,45.91
1995-11-17,81.4
1995-11-18,86.14
1995-11-19,61.41
1995-11-20,53.86
1995-11-21,91.32
1995-11-22,105.16
1995-11-23,117.34
1995-11-24,122.98
1995-11-25,79.47
1995-11-26,54.62
1995-11-27,44.11
1995-11-28,70.66
1995-11-29,53.09
1995-11-30,59.82
1995-12-01,76.23
1995-12-02,23.72
1995-12-03,56.08
1995-12-04,78.65
1995-12-05,67.91
1995-12-06,74.19
1995-12-07,65.03
1995-12-08,74.93
1995-12-09,80.55
1995-12-10,72.33
1995-12-11,54.57
1995-12-12,89.21
1995-12-13,58.63
1995-12-14,65.31
1995-12-15,88.76
1995-12-16,95.84
1995-12-17,65.03
1995-12-18,68.92
1995-12-19,75.86
1995-12-20,53.8
1995-12-21,34.87
1995-12-22,32.4
1995-12-23,55.6
1995-12-24,34.81
1995-12-25,29.93
1995-12-26,65.99
1995-12-27,83.04
1995-12-28,67.24
1995-12-29,81.42
1995-12-30,57.28
1995-12-31,69.53
1996-01-01,102.15
1996-01-02,74.25
1996-01-03,40.15
1996-01-04,93.18
1996-01-05,92.53
1996-01-06,65.64
1996-01-07,73.61
1996-01-08,121.07
1996-01-09,73.0
1996-01-10,87.41
1996-01-11,100.76
1996-01-12,90.23
1996-01-13,65.23
1996-01-14,116.74
1996-01-15,138.24
1996-01-16,128.23
1996-01-17,99.83
1996-01-18,161.17
1996-01-19,94.51
1996-01-20,73.51
1996-01-21,70.63
1996-01-22,92.88
1996-01-23,59.73
1996-01-24,67.15
1996-01-25,83.55
1996-01-26,45.44
1996-01-27,69.74
1996-01-28,41.84
1996-01-29,97.43
1996-01-30,102.91
1996-01-31,50.7
1996-02-01,82.92
1996-02-02,122.86
1996-02-03,63.7
1996-02-04,58.89
1996-02-05,67.95
1996-02-06,57.96
1996-02-07,123.03
1996-02-08,106.71
1996-02-09,87.54
1996-02-10,96.86
1996-02-11,85.61
1996-02-12,68.79
1996-02-13,137.39
1996-02-14,92.63
1996-02-15,113.5
1996-02-16,98.52
1996-02-17,66.97
1996-02-18,60.35
1996-02-19,85.82
1996-02-20,107.38
1996-02-21,96.53
1996-02-22,81.95
1996-02-23,132.33
1996-02-24,43.53
1996-02-25,57.73
1996-02-26,118.69
1996-02-27,147.02
1996-02-28,173.26
1996-02-29,124.11
1996-03-01,85.17
1996-03-02,61.26
1996-03-03,67.6
1996-03-04,141.19
1996-03-05,170.94
1996-03-06,162.34
1996-03-07,126.93
1996-03-08,149.44
1996-03-09,120.46
1996-03-10,59.63
1996-03-11,122.69
1996-03-12,148.12
1996-03-13,119.01
1996-03-14,143.27
1996-03-15,136.47
1996-03-16,49.92
1996-03-17,66.12
1996-03-18,61.25
1996-03-19,59.89
1996-03-20,94.52
1996-03-21,58.48
1996-03-22,71.37
1996-03-23,74.53
1996-03-24,51.16
1996-03-25,137.36
1996-03-26,33.61
1996-03-27,76.0
1996-03-28,88.98
1996-03-29,99.25
1996-03-30,36.35
1996-03-31,43.83
1996-04-01,152.65
1996-04-02,88.34
1996-04-03,81.84
1996-04-04,77.04
1996-04-05,73.71
1996-04-06,73.71
1996-04-07,40.81
1996-04-08,133.67
1996-04-09,76.8
1996-04-10,73.31
1996-04-11,111.13
1996-04-12,98.08
1996-04-13,95.64
1996-04-14,94.83
1996-04-15,96.33
1996-04-16,79.54
1996-04-17,149.34
1996-04-18,139.08
1996-04-19,112.36
1996-04-20,116.0
1996-04-21,53.43
1996-04-22,135.08
1996-04-23,137.31
1996-04-24,94.8
1996-04-25,95.88
1996-04-26,129.2
1996-04-27,94.81
1996-04-28,47.61
1996-04-29,97.24
1996-04-30,125.37
1996-05-01,92.88
1996-05-02,61.67
1996-05-03,41.46
1996-05-04,42.41
1996-05-05,27.9
1996-05-06,106.68
1996-05-07,50.54
1996-05-08,66.16
1996-05-09,99.72
1996-05-10,56.66
1996-05-11,80.58
1996-05-12,58.63
1996-05-13,89.53
1996-05-14,57.53
1996-05-15,65.81
1996-05-16,95.89
1996-05-17,71.14
1996-05-18,72.21
1996-05-19,33.53
1996-05-20,106.86
1996-05-21,136.56
1996-05-22,76.44
1996-05-23,107.55
1996-05-24,100.12
1996-05-25,88.28
1996-05-26,56.36
1996-05-27,100.76
1996-05-28,78.64
1996-05-29,61.43
1996-05-30,61.43
1996-05-31,115.88
1996-06-01,56.85
1996-06-02,64.95
1996-06-03,64.23
1996-06-04,59.37
1996-06-05,54.24
1996-06-06,53.99
1996-06-07,75.46
1996-06-08,37.6
1996-06-09,26.55
1996-06-10,129.54
1996-06-11,65.43
1996-06-12,62.78
1996-06-13,83.54
1996-06-14,77.94
1996-06-15,80.14
1996-06-16,58.37
1996-06-17,91.77
1996-06-18,62.58
1996-06-19,115.96
1996-06-20,69.33
1996-06-21,118.17
1996-06-22,63.17
1996-06-23,71.17
1996-06-24,45.94
1996-06-25,125.0
1996-06-26,80.79
1996-06-27,181.72
1996-06-28,112.04
1996-06-29,105.6
1996-06-30,96.62
1996-07-01,107.65
1996-07-02,96.48
1996-07-03,59.02
1996-07-04,52.86
1996-07-05,86.6
1996-07-06,36.36
1996-07-07,65.38
1996-07-08,93.38
1996-07-09,126.49
1996-07-10,89.75
1996-07-11,117.63
1996-07-12,59.51
1996-07-13,59.65
1996-07-14,42.55
1996-07-15,84.34
1996-07-16,80.5
1996-07-17,101.12
1996-07-18,101.81
1996-07-19,101.93
1996-07-20,101.93
1996-07-21,122.36
1996-07-22,117.73
1996-07-23,83.34
1996-07-24,120.46
1996-07-25,94.64
1996-07-26,105.28
1996-07-27,105.67
1996-07-28,49.08
1996-07-29,134.42
1996-07-30,141.31
1996-07-31,131.23
1996-08-01,102.4
1996-08-02,61.06
1996-08-03,73.36
1996-08-04,102.83
1996-08-05,136.34
1996-08-06,134.84
1996-08-07,157.74
1996-08-08,160.07
1996-08-09,116.91
1996-08-10,75.29
1996-08-11,96.55
1996-08-12,65.78
1996-08-13,134.84
1996-08-14,68.04
1996-08-15,97.43
1996-08-16,54.93
1996-08-17,85.88
1996-08-18,45.38
1996-08-19,101.15
1996-08-20,89.53
1996-08-21,100.25
1996-08-22,104.17
1996-08-23,76.64
1996-08-24,61.8
1996-08-25,54.87
1996-08-26,82.94
1996-08-27,51.03
1996-08-28,63.62
1996-08-29,91.9
1996-08-30,120.39
1996-08-31,124.27
1996-09-01,97.81
1996-09-02,183.11
1996-09-03,191.76
1996-09-04,192.15
1996-09-05,140.02
1996-09-06,163.44
1996-09-07,80.7
1996-09-08,71.73
1996-09-09,101.18
1996-09-10,104.23
1996-09-11,131.96
1996-09-12,63.14
1996-09-13,98.95
1996-09-14,118.13
1996-09-15,71.39
1996-09-16,68.54
1996-09-17,103.21
1996-09-18,72.41
1996-09-19,66.42
1996-09-20,81.53
1996-09-21,49.67
1996-09-22,88.24
1996-09-23,57.36
1996-09-24,110.7
1996-09-25,72.71
1996-09-26,91.38
1996-09-27,103.41
1996-09-28,61.14
1996-09-29,53.0
1996-09-30,73.1
1996-10-01,76.2
1996-10-02,97.43
1996-10-03,67.17
1996-10-04,78.34
