year,ticker,risk_score
2021,TXT,51
2022,TXT,51
2023,TXT,4
2020,TYL,34
2021,TYL,32
2022,TYL,53
2023,TYL,18
2020,T,82
2021,T,71
2022,T,44
2023,T,17
2021,UAL,57
2022,UAL,42
2023,UAL,19
2020,UBER,46
2021,UBER,73
2022,UBER,37
2023,UBER,25
2020,UDR,66
2021,UDR,58
2022,UDR,39
2023,UDR,33
2020,UHS,30
2021,UHS,44
2022,UHS,45
2023,UHS,47
2020,ULTA,46
2021,ULTA,67
2022,ULTA,44
2023,ULTA,6
2020,UNH,63
2021,UNH,72
2022,UNH,47
2023,UNH,17
2020,UNP,30
2021,UNP,38
2022,UNP,26
2023,UNP,25
2020,UPS,24
2021,UPS,48
2022,UPS,32
2023,UPS,4
2020,URI,33
2021,URI,45
2022,URI,19
2023,URI,8
2020,VICI,65
2021,VICI,98
2022,VICI,23
2023,VICI,5
2023,VLTO,14
2020,VMC,45
2021,VMC,29
2022,VMC,12
2023,VMC,2
2020,VRSK,1
2021,VRSK,4
2022,VRSK,4
2020,VRSN,19
2021,VRSN,21
2022,VRSN,7
2020,VRTX,40
2021,VRTX,64
2022,VRTX,58
2023,VRTX,4
2020,VST,20
2021,VST,21
2022,VST,24
2023,VST,15
2020,VTRS,56
2021,VTRS,74
2022,VTRS,32
2023,VTRS,5
2020,VTR,82
2021,VTR,69
2022,VTR,61
2023,VTR,37
2020,VZ,32
2021,VZ,34
2022,VZ,20
2023,VZ,21
2020,V,59
2021,V,29
2022,V,25
2023,V,5
2023,WAB,27
2021,WAT,60
2023,WAT,14
2020,WBA,67
2021,WBA,55
2022,WBA,29
2023,WBA,11
2020,WBD,43
2021,WBD,28
2022,WBD,30
2023,WBD,9
2020,WDAY,65
2021,WDAY,94
2022,WDAY,24
2023,WDAY,14
2020,WDC,57
2021,WDC,39
2022,WDC,21
2023,WDC,16
2020,WEC,36
2021,WEC,42
2022,WEC,16
2023,WEC,25
2020,WELL,39
2021,WELL,45
2022,WELL,46
2023,WELL,30
2020,WMB,35
2021,WMB,34
2022,WMB,8
2023,WMB,2
2020,WMT,39
2021,WMT,78
2022,WMT,35
2023,WMT,24
2020,WM,46
2021,WM,47
2022,WM,52
2023,WM,9
2020,WRB,65
2021,WRB,58
2022,WRB,45
2023,WRB,72
2020,WST,34
2021,WST,20
2022,WST,32
2023,WST,4
2020,WTW,41
2021,WTW,70
2022,WTW,39
2023,WTW,21
2020,WYNN,40
2021,WYNN,29
2022,WYNN,21
2023,WYNN,17
2020,XEL,22
2021,XEL,30
2022,XEL,12
2023,XEL,16
2020,XOM,13
2021,XOM,16
2022,XOM,11
2023,XOM,11
2020,XYL,62
2021,XYL,94
2022,XYL,18
2023,XYL,12
2020,YUM,77
2021,YUM,56
2022,YUM,63
2023,YUM,25
2021,ZBH,67
2023,ZBH,11
2020,ZBRA,63
2021,ZBRA,49
2022,ZBRA,81
2023,ZBRA,29
2020,ZTS,84
2021,ZTS,63
2022,ZTS,63
2023,ZTS,18
