year,ticker,risk_score
2020,TTWO,45
2021,TTWO,52
2022,TTWO,82
2023,TTWO,6
2020,TXN,58
2021,TXN,33
2022,TXN,35
2023,TXN,19
2020,TXT,82
2021,TXT,69
2022,TXT,51
2023,TXT,5
2020,TYL,54
2021,TYL,39
2022,TYL,63
2023,TYL,18
2021,UAL,78
2022,UAL,47
2023,UAL,19
2020,UBER,46
2021,UBER,72
2022,UBER,37
2023,UBER,25
2020,UDR,66
2021,UDR,58
2022,UDR,40
2023,UDR,33
2020,UHS,30
2021,UHS,54
2022,UHS,71
2023,UHS,52
2020,ULTA,75
2021,ULTA,83
2022,ULTA,50
2023,ULTA,7
2020,UNH,78
2021,UNH,107
2022,UNH,55
2023,UNH,17
2020,UNP,54
2021,UNP,41
2022,UNP,26
2023,UNP,25
2020,UPS,36
2021,UPS,67
2022,UPS,39
2023,UPS,4
2020,URI,37
2021,URI,49
2022,URI,36
2023,URI,9
2020,V,64
2021,V,29
2022,V,25
2023,V,5
2020,VICI,74
2021,VICI,119
2022,VICI,23
2023,VICI,5
2023,VLTO,18
2020,VMC,53
2021,VMC,35
2022,VMC,21
2023,VMC,2
2020,VRSK,21
2021,VRSK,35
2022,VRSK,13
2023,VRSK,4
2020,VRSN,30
2021,VRSN,36
2022,VRSN,10
2020,VRTX,42
2021,VRTX,64
2022,VRTX,58
2023,VRTX,4
2020,VST,29
2021,VST,27
2022,VST,24
2023,VST,15
2020,VTR,125
2021,VTR,89
2022,VTR,69
2023,VTR,37
2020,VTRS,64
2021,VTRS,89
2022,VTRS,40
2023,VTRS,6
2020,VZ,48
2021,VZ,42
2022,VZ,21
2023,VZ,21
2023,WAB,27
2021,WAT,75
2023,WAT,18
2020,WBA,74
2021,WBA,59
2022,WBA,45
2023,WBA,19
2020,WBD,57
2021,WBD,40
2022,WBD,41
2023,WBD,9
2020,WDAY,65
2021,WDAY,94
2022,WDAY,36
2023,WDAY,14
2020,WDC,75
2021,WDC,57
2022,WDC,21
2023,WDC,16
2020,WEC,56
2021,WEC,67
2022,WEC,16
2023,WEC,29
2020,WELL,55
2021,WELL,51
2022,WELL,46
2023,WELL,30
2020,WM,64
2021,WM,68
2022,WM,66
2023,WM,9
2020,WMB,43
2021,WMB,34
2022,WMB,8
2023,WMB,2
2020,WMT,48
2021,WMT,91
2022,WMT,39
2023,WMT,28
2020,WRB,96
2021,WRB,83
2022,WRB,58
2023,WRB,86
2020,WST,36
2021,WST,21
2022,WST,32
2023,WST,15
2020,WTW,58
2021,WTW,91
2022,WTW,39
2023,WTW,25
2020,WYNN,83
2021,WYNN,36
2022,WYNN,33
2023,WYNN,17
2020,XEL,31
2021,XEL,29
2022,XEL,12
2023,XEL,16
2020,XOM,13
2021,XOM,16
2022,XOM,11
2023,XOM,11
2020,XYL,76
2021,XYL,124
2022,XYL,18
2023,XYL,12
2020,YUM,93
2021,YUM,64
2022,YUM,86
2023,YUM,25
2021,ZBH,90
2023,ZBH,18
2020,ZBRA,80
2021,ZBRA,58
2022,ZBRA,101
2023,ZBRA,30
2020,ZTS,117
2021,ZTS,73
2022,ZTS,89
2023,ZTS,22
